Chromosome,Start,gene_name,gene_id,Strand
chr16,3065613,IL32,ENSG00000008517.19,+
chr16,3065630,IL32,ENSG00000008517.19,+
chr16,3065638,IL32,ENSG00000008517.19,+
chr16,3065639,IL32,ENSG00000008517.19,+
chr16,3065652,IL32,ENSG00000008517.19,+
chr16,3065653,IL32,ENSG00000008517.19,+
chr16,3065661,IL32,ENSG00000008517.19,+
chr16,3065662,IL32,ENSG00000008517.19,+
chr16,3065676,IL32,ENSG00000008517.19,+
chr16,3065711,IL32,ENSG00000008517.19,+
chr16,3065783,IL32,ENSG00000008517.19,+
chr16,3065811,IL32,ENSG00000008517.19,+
chr16,3112559,ZNF205,ENSG00000122386.11,+
chr16,3112578,ZNF205,ENSG00000122386.11,+
chr16,3112585,ZNF205,ENSG00000122386.11,+
chr16,3134922,ZNF213,ENSG00000085644.15,+
chr16,3135028,ZNF213,ENSG00000085644.15,+
chr16,3135132,ZNF213,ENSG00000085644.15,+
chr16,3188203,OR1F1,ENSG00000168124.3,+
chr16,3263799,ENSG00000290183,ENSG00000290183.1,+
chr16,3283282,ZNF263,ENSG00000006194.11,+
chr16,3283381,ZNF263,ENSG00000006194.11,+
chr16,3283441,ZNF263,ENSG00000006194.11,+
chr16,3283455,ZNF263,ENSG00000006194.11,+
chr16,3283490,ZNF263,ENSG00000006194.11,+
chr16,3283505,ZNF263,ENSG00000006194.11,+
chr16,3283545,ZNF263,ENSG00000006194.11,+
chr16,3305471,ZNF75A,ENSG00000162086.16,+
chr16,3305496,ZNF75A,ENSG00000162086.16,+
chr16,3308331,ZNF75A,ENSG00000162086.16,+
chr16,3311789,ZNF75A,ENSG00000162086.16,+
chr16,3355888,OR2C1,ENSG00000168158.4,+
chr16,3365111,ENSG00000285329,ENSG00000285329.1,+
chr16,3401214,ZNF174,ENSG00000103343.13,+
chr16,3401234,ZNF174,ENSG00000103343.13,+
chr16,3401243,ZNF174,ENSG00000103343.13,+
chr16,3401973,ZNF174,ENSG00000103343.13,+
chr16,3443679,NAA60,ENSG00000122390.19,+
chr16,3443681,NAA60,ENSG00000122390.19,+
chr16,3443693,NAA60,ENSG00000122390.19,+
chr16,3443705,NAA60,ENSG00000122390.19,+
chr16,3443724,NAA60,ENSG00000122390.19,+
chr16,3457984,NAA60,ENSG00000122390.19,+
chr16,3457992,NAA60,ENSG00000122390.19,+
chr16,3458011,NAA60,ENSG00000122390.19,+
chr16,3458044,NAA60,ENSG00000122390.19,+
chr16,3458077,NAA60,ENSG00000122390.19,+
chr16,3458129,NAA60,ENSG00000122390.19,+
chr16,3501003,CLUAP1,ENSG00000103351.13,+
chr16,3501011,CLUAP1,ENSG00000103351.13,+
chr16,3501017,CLUAP1,ENSG00000103351.13,+
chr16,3509893,CLUAP1,ENSG00000103351.13,+
chr16,3642937,DNASE1,ENSG00000213918.11,+
chr16,3654690,DNASE1,ENSG00000213918.11,+
chr16,4314760,GLIS2,ENSG00000126603.9,+
chr16,4316066,GLIS2,ENSG00000126603.9,+
chr16,4371847,VASN,ENSG00000168140.5,+
chr16,4425804,DNAJA3,ENSG00000103423.14,+
chr16,4425859,DNAJA3,ENSG00000103423.14,+
chr16,4425867,DNAJA3,ENSG00000103423.14,+
chr16,4474702,HMOX2,ENSG00000103415.12,+
chr16,4476339,HMOX2,ENSG00000103415.12,+
chr16,4476378,HMOX2,ENSG00000103415.12,+
chr16,4476397,HMOX2,ENSG00000103415.12,+
chr16,4476405,HMOX2,ENSG00000103415.12,+
chr16,4495857,HMOX2,ENSG00000103415.12,+
chr16,4496145,HMOX2,ENSG00000103415.12,+
chr16,4556339,C16orf96,ENSG00000205832.8,+
chr16,4624823,MGRN1,ENSG00000102858.13,+
chr16,4624825,MGRN1,ENSG00000102858.13,+
chr16,4624867,MGRN1,ENSG00000102858.13,+
chr16,4624960,MGRN1,ENSG00000102858.13,+
chr16,4693561,NUDT16L1,ENSG00000168101.15,+
chr16,4693702,NUDT16L1,ENSG00000168101.15,+
chr16,4693706,NUDT16L1,ENSG00000168101.15,+
chr16,4693717,NUDT16L1,ENSG00000168101.15,+
chr16,4734479,DNAAF8,ENSG00000166246.14,+
chr16,4734536,DNAAF8,ENSG00000166246.14,+
chr16,4788396,SMIM22,ENSG00000267795.6,+
chr16,4788455,SMIM22,ENSG00000267795.6,+
chr16,4795368,SMIM22,ENSG00000267795.6,+
chr16,4795377,SMIM22,ENSG00000267795.6,+
chr16,4795679,SMIM22,ENSG00000267795.6,+
chr16,4795712,SMIM22,ENSG00000267795.6,+
chr16,4847480,UBN1,ENSG00000118900.15,+
chr16,4848379,UBN1,ENSG00000118900.15,+
chr16,4852214,UBN1,ENSG00000118900.15,+
chr16,4958329,SEC14L5,ENSG00000103184.12,+
chr16,5033922,ALG1,ENSG00000033011.14,+
chr16,5033959,ALG1,ENSG00000033011.14,+
chr16,5071805,ALG1,ENSG00000033011.14,+
chr16,5071842,ALG1,ENSG00000033011.14,+
chr16,5072247,ALG1,ENSG00000033011.14,+
chr16,5072535,ALG1,ENSG00000033011.14,+
chr16,5239801,RBFOX1,ENSG00000078328.23,+
chr16,5239814,RBFOX1,ENSG00000078328.23,+
chr16,6019023,RBFOX1,ENSG00000078328.23,+
chr16,6019130,RBFOX1,ENSG00000078328.23,+
chr16,6019592,RBFOX1,ENSG00000078328.23,+
chr16,6019702,RBFOX1,ENSG00000078328.23,+
chr16,6482727,RBFOX1,ENSG00000078328.23,+
chr16,6483178,RBFOX1,ENSG00000078328.23,+
chr16,6483385,RBFOX1,ENSG00000078328.23,+
chr16,6483760,RBFOX1,ENSG00000078328.23,+
chr16,6483814,RBFOX1,ENSG00000078328.23,+
chr16,6773808,RBFOX1,ENSG00000078328.23,+
chr16,7303281,RBFOX1,ENSG00000078328.23,+
chr16,7304249,RBFOX1,ENSG00000078328.23,+
chr16,7328645,RBFOX1,ENSG00000078328.23,+
chr16,7332749,RBFOX1,ENSG00000078328.23,+
chr16,7332844,RBFOX1,ENSG00000078328.23,+
chr16,7505752,RBFOX1,ENSG00000078328.23,+
chr16,7510121,RBFOX1,ENSG00000078328.23,+
chr16,7510135,RBFOX1,ENSG00000078328.23,+
chr16,8621697,METTL22,ENSG00000067365.15,+
chr16,8621728,METTL22,ENSG00000067365.15,+
chr16,8674616,ABAT,ENSG00000183044.12,+
chr16,8712968,ABAT,ENSG00000183044.12,+
chr16,8713613,ABAT,ENSG00000183044.12,+
chr16,8720715,ABAT,ENSG00000183044.12,+
chr16,8720718,ABAT,ENSG00000183044.12,+
chr16,8788822,PMM2,ENSG00000140650.13,+
chr16,8797715,PMM2,ENSG00000140650.13,+
chr16,8797838,PMM2,ENSG00000140650.13,+
chr16,8797866,PMM2,ENSG00000140650.13,+
chr16,8882350,LITAFD,ENSG00000283516.2,+
chr16,8882474,LITAFD,ENSG00000283516.2,+
chr16,8882697,LITAFD,ENSG00000283516.2,+
chr16,9091643,HAPSTR1,ENSG00000182831.12,+
chr16,10386054,ATF7IP2,ENSG00000166669.14,+
chr16,10386058,ATF7IP2,ENSG00000166669.14,+
chr16,10386060,ATF7IP2,ENSG00000166669.14,+
chr16,10430594,ATF7IP2,ENSG00000166669.14,+
chr16,10743841,NUBP1,ENSG00000103274.11,+
chr16,10743854,NUBP1,ENSG00000103274.11,+
chr16,10877197,CIITA,ENSG00000179583.21,+
chr16,10877201,CIITA,ENSG00000179583.21,+
chr16,10877209,CIITA,ENSG00000179583.21,+
chr16,10944538,CLEC16A,ENSG00000038532.17,+
chr16,10944563,CLEC16A,ENSG00000038532.17,+
chr16,10944580,CLEC16A,ENSG00000038532.17,+
chr16,11249648,RMI2,ENSG00000175643.10,+
chr16,11345449,RMI2,ENSG00000175643.10,+
chr16,11345458,RMI2,ENSG00000175643.10,+
chr16,11345469,RMI2,ENSG00000175643.10,+
chr16,11668454,SNN,ENSG00000184602.6,+
chr16,11965209,TNFRSF17,ENSG00000048462.11,+
chr16,11965212,TNFRSF17,ENSG00000048462.11,+
chr16,11976733,SNX29,ENSG00000048471.14,+
chr16,12901597,SHISA9,ENSG00000237515.10,+
chr16,12901756,SHISA9,ENSG00000237515.10,+
chr16,13920137,ERCC4,ENSG00000175595.16,+
chr16,13920153,ERCC4,ENSG00000175595.16,+
chr16,13920156,ERCC4,ENSG00000175595.16,+
chr16,14071318,MRTFB,ENSG00000186260.17,+
chr16,14071338,MRTFB,ENSG00000186260.17,+
chr16,14079287,MRTFB,ENSG00000186260.17,+
chr16,14186716,MRTFB,ENSG00000186260.17,+
chr16,14200329,MRTFB,ENSG00000186260.17,+
chr16,14632930,BFAR,ENSG00000103429.11,+
chr16,14632931,BFAR,ENSG00000103429.11,+
chr16,14632950,BFAR,ENSG00000103429.11,+
chr16,14703410,NPIPA3,ENSG00000224712.13,+
chr16,14708943,NPIPA3,ENSG00000224712.13,+
chr16,14711688,NPIPA3,ENSG00000224712.13,+
chr16,14742532,NPIPA2,ENSG00000254852.9,+
chr16,14748065,NPIPA2,ENSG00000254852.9,+
chr16,14750812,NPIPA2,ENSG00000254852.9,+
chr16,14833720,NOMO1,ENSG00000103512.16,+
chr16,14937442,NPIPA1,ENSG00000183426.17,+
chr16,14974590,PDXDC1,ENSG00000179889.20,+
chr16,14975011,PDXDC1,ENSG00000179889.20,+
chr16,14975025,PDXDC1,ENSG00000179889.20,+
chr16,14975079,PDXDC1,ENSG00000179889.20,+
chr16,14975122,PDXDC1,ENSG00000179889.20,+
chr16,14975128,PDXDC1,ENSG00000179889.20,+
chr16,14997747,PDXDC1,ENSG00000179889.20,+
chr16,15395753,MPV17L,ENSG00000156968.9,+
chr16,15395949,ENSG00000261130,ENSG00000261130.5,+
chr16,15434474,BMERB1,ENSG00000166780.11,+
chr16,15434587,BMERB1,ENSG00000166780.11,+
chr16,15502265,BMERB1,ENSG00000166780.11,+
chr16,15515342,BMERB1,ENSG00000166780.11,+
chr16,15643266,NDE1,ENSG00000072864.16,+
chr16,15650244,NDE1,ENSG00000072864.16,+
chr16,15949576,ABCC1,ENSG00000103222.20,+
chr16,15949615,ABCC1,ENSG00000103222.20,+
chr16,16232527,NOMO3,ENSG00000103226.19,+
chr16,16232554,NOMO3,ENSG00000103226.19,+
chr16,16232569,NOMO3,ENSG00000103226.19,+
chr16,16232596,NOMO3,ENSG00000103226.19,+
chr16,16232600,NOMO3,ENSG00000103226.19,+
chr16,16331876,NPIPA9,ENSG00000183889.12,+
chr16,16335929,NPIPA9,ENSG00000183889.12,+
chr16,16350097,NPIPA9,ENSG00000183889.12,+
chr16,16379139,NPIPA7,ENSG00000214967.6,+
chr16,18983933,TMC7,ENSG00000170537.13,+
chr16,18984286,TMC7,ENSG00000170537.13,+
chr16,19067613,COQ7,ENSG00000167186.11,+
chr16,19067640,COQ7,ENSG00000167186.11,+
chr16,19067916,COQ7,ENSG00000167186.11,+
chr16,19067988,COQ7,ENSG00000167186.11,+
chr16,19113963,ITPRIPL2,ENSG00000205730.7,+
chr16,19168239,SYT17,ENSG00000103528.17,+
chr16,19168259,SYT17,ENSG00000103528.17,+
chr16,19169781,SYT17,ENSG00000103528.17,+
chr16,19172353,SYT17,ENSG00000103528.17,+
chr16,19211156,SYT17,ENSG00000103528.17,+
chr16,19285730,CLEC19A,ENSG00000261210.8,+
chr16,19285738,CLEC19A,ENSG00000261210.8,+
chr16,19285778,CLEC19A,ENSG00000261210.8,+
chr16,19410538,TMC5,ENSG00000103534.17,+
chr16,19410722,TMC5,ENSG00000103534.17,+
chr16,19410734,TMC5,ENSG00000103534.17,+
chr16,19417882,TMC5,ENSG00000103534.17,+
chr16,19456449,TMC5,ENSG00000103534.17,+
chr16,19456483,TMC5,ENSG00000103534.17,+
chr16,19456516,TMC5,ENSG00000103534.17,+
chr16,19523810,CCP110,ENSG00000103540.17,+
chr16,19523856,CCP110,ENSG00000103540.17,+
chr16,19523941,CCP110,ENSG00000103540.17,+
chr16,19524274,CCP110,ENSG00000103540.17,+
chr16,19555414,VPS35L,ENSG00000103544.17,+
chr16,19555415,VPS35L,ENSG00000103544.17,+
chr16,19555702,VPS35L,ENSG00000103544.17,+
chr16,19555725,VPS35L,ENSG00000103544.17,+
chr16,19578723,VPS35L,ENSG00000103544.17,+
chr16,19716455,IQCK,ENSG00000174628.17,+
chr16,19718270,IQCK,ENSG00000174628.17,+
chr16,19718279,IQCK,ENSG00000174628.17,+
chr16,20409533,ACSM5,ENSG00000183549.10,+
chr16,20409545,ACSM5,ENSG00000183549.10,+
chr16,20451520,ACSM2A,ENSG00000183747.12,+
chr16,20451571,ACSM2A,ENSG00000183747.12,+
chr16,20451583,ACSM2A,ENSG00000183747.12,+
chr16,20451601,ACSM2A,ENSG00000183747.12,+
chr16,20460103,ACSM2A,ENSG00000183747.12,+
chr16,20764013,ACSM3,ENSG00000005187.12,+
chr16,20764039,ACSM3,ENSG00000005187.12,+
chr16,20806520,REXO5,ENSG00000005189.20,+
chr16,20806526,REXO5,ENSG00000005189.20,+
chr16,20806697,REXO5,ENSG00000005189.20,+
chr16,20899901,LYRM1,ENSG00000102897.10,+
chr16,20900234,LYRM1,ENSG00000102897.10,+
chr16,20900449,LYRM1,ENSG00000102897.10,+
chr16,20900665,LYRM1,ENSG00000102897.10,+
chr16,20900752,LYRM1,ENSG00000102897.10,+
chr16,20900770,LYRM1,ENSG00000102897.10,+
chr16,20901103,LYRM1,ENSG00000102897.10,+
chr16,21158660,LDAF1,ENSG00000011638.11,+
chr16,21158673,LDAF1,ENSG00000011638.11,+
chr16,21158678,LDAF1,ENSG00000011638.11,+
chr16,21158688,LDAF1,ENSG00000011638.11,+
chr16,21158704,LDAF1,ENSG00000011638.11,+
chr16,21233698,ANKS4B,ENSG00000175311.7,+
chr16,21599557,METTL9,ENSG00000197006.15,+
chr16,21599576,METTL9,ENSG00000197006.15,+
chr16,21663967,OTOA,ENSG00000155719.18,+
chr16,21678513,OTOA,ENSG00000155719.18,+
chr16,21684428,OTOA,ENSG00000155719.18,+
chr16,21704962,OTOA,ENSG00000155719.18,+
chr16,21953287,UQCRC2,ENSG00000140740.11,+
chr16,21953360,UQCRC2,ENSG00000140740.11,+
chr16,21953370,UQCRC2,ENSG00000140740.11,+
chr16,22007637,MOSMO,ENSG00000185716.12,+
chr16,22008110,MOSMO,ENSG00000185716.12,+
chr16,22008208,MOSMO,ENSG00000185716.12,+
chr16,22008282,MOSMO,ENSG00000185716.12,+
chr16,22092540,VWA3A,ENSG00000175267.15,+
chr16,22146271,VWA3A,ENSG00000175267.15,+
chr16,22162502,SDR42E2,ENSG00000183921.8,+
chr16,22162505,SDR42E2,ENSG00000183921.8,+
chr16,22206277,EEF2K,ENSG00000103319.12,+
chr16,22297374,POLR3E,ENSG00000058600.16,+
chr16,22297408,POLR3E,ENSG00000058600.16,+
chr16,22297410,POLR3E,ENSG00000058600.16,+
chr16,22297426,POLR3E,ENSG00000058600.16,+
chr16,22297432,POLR3E,ENSG00000058600.16,+
chr16,22510890,NPIPB5,ENSG00000243716.12,+
chr16,22513573,NPIPB5,ENSG00000243716.12,+
chr16,22814161,HS3ST2,ENSG00000122254.7,+
chr16,23182744,SCNN1G,ENSG00000166828.3,+
chr16,23302301,SCNN1B,ENSG00000168447.11,+
chr16,23303972,SCNN1B,ENSG00000168447.11,+
chr16,23348591,SCNN1B,ENSG00000168447.11,+
chr16,23557720,UBFD1,ENSG00000103353.16,+
chr16,23557726,UBFD1,ENSG00000103353.16,+
chr16,23641465,DCTN5,ENSG00000166847.10,+
chr16,23641470,DCTN5,ENSG00000166847.10,+
chr16,23641510,DCTN5,ENSG00000166847.10,+
chr16,23641528,DCTN5,ENSG00000166847.10,+
chr16,23678888,PLK1,ENSG00000166851.15,+
chr16,23755025,CHP2,ENSG00000166869.3,+
chr16,23835982,PRKCB,ENSG00000166501.14,+
chr16,24256334,CACNG3,ENSG00000006116.4,+
chr16,24539565,RBBP6,ENSG00000122257.20,+
chr16,24540495,RBBP6,ENSG00000122257.20,+
chr16,24540519,RBBP6,ENSG00000122257.20,+
chr16,24540582,RBBP6,ENSG00000122257.20,+
chr16,24729650,TNRC6A,ENSG00000090905.19,+
chr16,24729694,TNRC6A,ENSG00000090905.19,+
chr16,24845840,SLC5A11,ENSG00000158865.13,+
chr16,24845962,SLC5A11,ENSG00000158865.13,+
chr16,24845988,SLC5A11,ENSG00000158865.13,+
chr16,24845994,SLC5A11,ENSG00000158865.13,+
chr16,25111734,LCMT1,ENSG00000205629.12,+
chr16,25111741,LCMT1,ENSG00000205629.12,+
chr16,25215730,AQP8,ENSG00000103375.11,+
chr16,25216946,AQP8,ENSG00000103375.11,+
chr16,25691958,HS3ST4,ENSG00000182601.7,+
chr16,27066926,C16orf82,ENSG00000234186.5,+
chr16,27203525,KDM8,ENSG00000155666.12,+
chr16,27203974,KDM8,ENSG00000155666.12,+
chr16,27210123,KDM8,ENSG00000155666.12,+
chr16,27313925,IL4R,ENSG00000077238.14,+
chr16,27313973,IL4R,ENSG00000077238.14,+
chr16,27340203,IL4R,ENSG00000077238.14,+
chr16,27341288,IL4R,ENSG00000077238.14,+
chr16,27402173,IL21R,ENSG00000103522.17,+
chr16,27427243,IL21R,ENSG00000103522.17,+
chr16,27550143,KATNIP,ENSG00000047578.14,+
chr16,28259245,SBK1,ENSG00000188322.8,+
chr16,28292524,SBK1,ENSG00000188322.8,+
chr16,28494642,APOBR,ENSG00000184730.12,+
chr16,28553919,SGF29,ENSG00000176476.9,+
chr16,28637653,NPIPB8,ENSG00000255524.8,+
chr16,28638064,NPIPB8,ENSG00000255524.8,+
chr16,28688557,EIF3C,ENSG00000184110.15,+
chr16,28711416,EIF3C,ENSG00000184110.15,+
chr16,28711463,EIF3C,ENSG00000184110.15,+
chr16,28711473,EIF3C,ENSG00000184110.15,+
chr16,28711526,EIF3C,ENSG00000184110.15,+
chr16,28751786,NPIPB9,ENSG00000196993.9,+
chr16,28822998,ATXN2L,ENSG00000168488.19,+
chr16,28823047,ATXN2L,ENSG00000168488.19,+
chr16,28823092,ATXN2L,ENSG00000168488.19,+
chr16,28823094,ATXN2L,ENSG00000168488.19,+
chr16,28823251,ATXN2L,ENSG00000168488.19,+
chr16,28846688,SH2B1,ENSG00000178188.16,+
chr16,28862803,SH2B1,ENSG00000178188.16,+
chr16,28863558,SH2B1,ENSG00000178188.16,+
chr16,28863756,SH2B1,ENSG00000178188.16,+
chr16,28863805,SH2B1,ENSG00000178188.16,+
chr16,28863842,SH2B1,ENSG00000178188.16,+
chr16,28863974,SH2B1,ENSG00000178188.16,+
chr16,28878404,ATP2A1,ENSG00000196296.14,+
chr16,28878487,ATP2A1,ENSG00000196296.14,+
chr16,28880052,ATP2A1,ENSG00000196296.14,+
chr16,28931967,CD19,ENSG00000177455.15,+
chr16,28931970,CD19,ENSG00000177455.15,+
chr16,28950806,NFATC2IP,ENSG00000176953.13,+
chr16,28950936,NFATC2IP,ENSG00000176953.13,+
chr16,28958389,NFATC2IP,ENSG00000176953.13,+
chr16,28974771,SPNS1,ENSG00000169682.18,+
chr16,28974777,SPNS1,ENSG00000169682.18,+
chr16,28974793,SPNS1,ENSG00000169682.18,+
chr16,28974800,SPNS1,ENSG00000169682.18,+
chr16,28974812,SPNS1,ENSG00000169682.18,+
chr16,28984825,LAT,ENSG00000213658.13,+
chr16,28985051,LAT,ENSG00000213658.13,+
chr16,28985053,LAT,ENSG00000213658.13,+
chr16,28985122,LAT,ENSG00000213658.13,+
chr16,28985339,LAT,ENSG00000213658.13,+
chr16,28985417,LAT,ENSG00000213658.13,+
chr16,29454532,SLX1B,ENSG00000181625.18,+
chr16,29454561,SLX1B,ENSG00000181625.18,+
chr16,29459912,SULT1A4,ENSG00000213648.11,+
chr16,29461385,SULT1A4,ENSG00000213648.11,+
chr16,29662978,SPN,ENSG00000197471.12,+
chr16,29663218,SPN,ENSG00000197471.12,+
chr16,29663246,SPN,ENSG00000197471.12,+
chr16,29663278,QPRT,ENSG00000103485.19,+
chr16,29679179,QPRT,ENSG00000103485.19,+
chr16,29679181,QPRT,ENSG00000103485.19,+
chr16,29778255,ZG16,ENSG00000174992.8,+
chr16,29790726,KIF22,ENSG00000079616.14,+
chr16,29790740,KIF22,ENSG00000079616.14,+
chr16,29790750,KIF22,ENSG00000079616.14,+
chr16,29790756,KIF22,ENSG00000079616.14,+
chr16,29790967,KIF22,ENSG00000079616.14,+
chr16,29790970,KIF22,ENSG00000079616.14,+
chr16,29806105,MAZ,ENSG00000103495.15,+
chr16,29806528,MAZ,ENSG00000103495.15,+
chr16,29806549,MAZ,ENSG00000103495.15,+
chr16,29806570,MAZ,ENSG00000103495.15,+
chr16,29808050,MAZ,ENSG00000103495.15,+
chr16,29808092,MAZ,ENSG00000103495.15,+
chr16,29808145,MAZ,ENSG00000103495.15,+
chr16,29812149,PRRT2,ENSG00000167371.21,+
chr16,29812190,PRRT2,ENSG00000167371.21,+
chr16,29812192,PRRT2,ENSG00000167371.21,+
chr16,29812196,PRRT2,ENSG00000167371.21,+
chr16,29812240,PRRT2,ENSG00000167371.21,+
chr16,29812261,PRRT2,ENSG00000167371.21,+
chr16,29812290,PRRT2,ENSG00000167371.21,+
chr16,29812344,PRRT2,ENSG00000167371.21,+
chr16,29812260,ENSG00000280893,ENSG00000280893.1,+
chr16,29816151,PAGR1,ENSG00000280789.2,+
chr16,29817238,ENSG00000281348,ENSG00000281348.1,+
chr16,29820393,MVP,ENSG00000013364.19,+
chr16,29820461,MVP,ENSG00000013364.19,+
chr16,29830549,MVP,ENSG00000013364.19,+
chr16,29900378,ASPHD1,ENSG00000174939.11,+
chr16,29900487,ASPHD1,ENSG00000174939.11,+
chr16,29900881,ASPHD1,ENSG00000174939.11,+
chr16,29940884,TMEM219,ENSG00000149932.17,+
chr16,29962078,TMEM219,ENSG00000149932.17,+
chr16,29962103,TMEM219,ENSG00000149932.17,+
chr16,29962676,TMEM219,ENSG00000149932.17,+
chr16,29973867,TAOK2,ENSG00000149930.18,+
chr16,29974181,TAOK2,ENSG00000149930.18,+
chr16,29974280,TAOK2,ENSG00000149930.18,+
chr16,29980351,TAOK2,ENSG00000149930.18,+
chr16,29995714,INO80E,ENSG00000169592.15,+
chr16,29996209,INO80E,ENSG00000169592.15,+
chr16,29996240,INO80E,ENSG00000169592.15,+
chr16,29996243,INO80E,ENSG00000169592.15,+
chr16,29996249,INO80E,ENSG00000169592.15,+
chr16,30023197,C16orf92,ENSG00000167194.8,+
chr16,30023333,C16orf92,ENSG00000167194.8,+
chr16,30053122,ENSG00000285043,ENSG00000285043.3,+
chr16,30053126,ENSG00000285043,ENSG00000285043.3,+
chr16,30053133,ENSG00000285043,ENSG00000285043.3,+
chr16,30053150,ENSG00000285043,ENSG00000285043.3,+
chr16,30053159,ENSG00000285043,ENSG00000285043.3,+
chr16,30064184,ALDOA,ENSG00000149925.22,+
chr16,30064273,ALDOA,ENSG00000149925.22,+
chr16,30064496,ALDOA,ENSG00000149925.22,+
chr16,30065759,ALDOA,ENSG00000149925.22,+
chr16,30065771,ALDOA,ENSG00000149925.22,+
chr16,30065776,ALDOA,ENSG00000149925.22,+
chr16,30075993,PPP4C,ENSG00000149923.14,+
chr16,30076022,PPP4C,ENSG00000149923.14,+
chr16,30076224,PPP4C,ENSG00000149923.14,+
chr16,30183601,CORO1A,ENSG00000102879.17,+
chr16,30183608,CORO1A,ENSG00000102879.17,+
chr16,30183618,CORO1A,ENSG00000102879.17,+
chr16,30193874,SLX1A,ENSG00000132207.18,+
chr16,30193903,SLX1A,ENSG00000132207.18,+
chr16,30199254,SULT1A3,ENSG00000261052.6,+
chr16,30199859,SULT1A3,ENSG00000261052.6,+
chr16,30200728,SULT1A3,ENSG00000261052.6,+
chr16,30374801,MYL11,ENSG00000180209.12,+
chr16,30378313,ZNF48,ENSG00000180035.13,+
chr16,30395418,ZNF48,ENSG00000180035.13,+
chr16,30395419,ZNF48,ENSG00000180035.13,+
chr16,30407413,ZNF771,ENSG00000179965.12,+
chr16,30407605,ZNF771,ENSG00000179965.12,+
chr16,30407628,ZNF771,ENSG00000179965.12,+
chr16,30408030,ZNF771,ENSG00000179965.12,+
chr16,30472728,ITGAL,ENSG00000005844.19,+
chr16,30472741,ITGAL,ENSG00000005844.19,+
chr16,30472750,ITGAL,ENSG00000005844.19,+
chr16,30650959,PRR14,ENSG00000156858.12,+
chr16,30651189,PRR14,ENSG00000156858.12,+
chr16,30658430,FBRS,ENSG00000156860.16,+
chr16,30664456,FBRS,ENSG00000156860.16,+
chr16,30698208,SRCAP,ENSG00000080603.17,+
chr16,30698542,SRCAP,ENSG00000080603.17,+
chr16,30699170,SRCAP,ENSG00000080603.17,+
chr16,30704066,ENSG00000282034,ENSG00000282034.2,+
chr16,30740641,TMEM265,ENSG00000281991.2,+
chr16,30748298,PHKG2,ENSG00000156873.16,+
chr16,30748424,PHKG2,ENSG00000156873.16,+
chr16,30748439,PHKG2,ENSG00000156873.16,+
chr16,30762321,RNF40,ENSG00000103549.22,+
chr16,30896613,CTF1,ENSG00000150281.7,+
chr16,30896637,CTF1,ENSG00000150281.7,+
chr16,30923070,FBXL19,ENSG00000099364.18,+
chr16,30923571,FBXL19,ENSG00000099364.18,+
chr16,30924574,FBXL19,ENSG00000099364.18,+
chr16,30925649,FBXL19,ENSG00000099364.18,+
chr16,30949067,ORAI3,ENSG00000175938.7,+
chr16,30949122,ORAI3,ENSG00000175938.7,+
chr16,30949151,ORAI3,ENSG00000175938.7,+
chr16,30957293,SETD1A,ENSG00000099381.20,+
chr16,30957753,SETD1A,ENSG00000099381.20,+
chr16,30957970,SETD1A,ENSG00000099381.20,+
chr16,30985206,HSD3B7,ENSG00000099377.14,+
chr16,31033094,STX4,ENSG00000103496.15,+
chr16,31033557,STX4,ENSG00000103496.15,+
chr16,31074421,ZNF646,ENSG00000167395.10,+
chr16,31075901,ZNF646,ENSG00000167395.10,+
chr16,31106106,BCKDK,ENSG00000103507.14,+
chr16,31108293,BCKDK,ENSG00000103507.14,+
chr16,31108385,BCKDK,ENSG00000103507.14,+
chr16,31115753,KAT8,ENSG00000103510.20,+
chr16,31117663,KAT8,ENSG00000103510.20,+
chr16,31180138,FUS,ENSG00000089280.19,+
chr16,31180150,FUS,ENSG00000089280.19,+
chr16,31214118,TRIM72,ENSG00000177238.15,+
chr16,31259966,ITGAM,ENSG00000169896.18,+
chr16,31259974,ITGAM,ENSG00000169896.18,+
chr16,31355173,ITGAX,ENSG00000140678.17,+
chr16,31355175,ITGAX,ENSG00000140678.17,+
chr16,31355221,ITGAX,ENSG00000140678.17,+
chr16,31393334,ITGAD,ENSG00000156886.12,+
chr16,31458079,ARMC5,ENSG00000140691.18,+
chr16,31458823,ARMC5,ENSG00000140691.18,+
chr16,31458851,ARMC5,ENSG00000140691.18,+
chr16,31459500,ARMC5,ENSG00000140691.18,+
chr16,31472151,TGFB1I1,ENSG00000140682.19,+
chr16,31472207,TGFB1I1,ENSG00000140682.19,+
chr16,31473204,TGFB1I1,ENSG00000140682.19,+
chr16,31473425,TGFB1I1,ENSG00000140682.19,+
chr16,31483122,SLC5A2,ENSG00000140675.13,+
chr16,31527899,AHSP,ENSG00000169877.10,+
chr16,31713231,KRBOX5,ENSG00000197302.11,+
chr16,31713243,KRBOX5,ENSG00000197302.11,+
chr16,31713249,KRBOX5,ENSG00000197302.11,+
chr16,31713272,KRBOX5,ENSG00000197302.11,+
chr16,31713276,KRBOX5,ENSG00000197302.11,+
chr16,31873806,ZNF267,ENSG00000185947.15,+
chr16,32253285,TP53TG3D,ENSG00000205456.12,+
chr16,32253323,TP53TG3D,ENSG00000205456.12,+
chr16,33194225,TP53TG3C,ENSG00000205457.12,+
chr16,33194263,TP53TG3C,ENSG00000205457.12,+
