,Chromosome,Start,gene_name,gene_id,Strand,PC-3
40885,chr17,7687439,WRAP53,ENSG00000141499.18,+,51.375
30046,chr11,57335892,SSRP1,ENSG00000149136.9,-,51.375
48811,chr20,35542077,ERGIC3,ENSG00000125991.21,+,51.375
30683,chr11,93741495,TAF1D,ENSG00000166012.17,-,51.375
9093,chr3,40457291,RPL14,ENSG00000188846.14,+,51.375
38869,chr16,25111741,LCMT1,ENSG00000205629.12,+,51.40625
38256,chr15,90233960,CIB1,ENSG00000185043.13,-,51.40625
16163,chr5,140647630,NDUFA2,ENSG00000131495.9,-,51.40625
2591,chr1,224183239,DEGS1,ENSG00000143753.14,+,51.40625
20034,chr7,107580264,BCAP29,ENSG00000075790.12,+,51.40625
11608,chr3,155854442,ENSG00000284952,ENSG00000284952.1,-,51.40625
23564,chr8,143617482,GFUS,ENSG00000104522.16,-,51.4375
6691,chr2,219178274,RETREG2,ENSG00000144567.11,+,51.4375
36254,chr14,63543298,PPP2R5E,ENSG00000154001.14,-,51.4375
49360,chr20,5950558,TRMT6,ENSG00000089195.15,-,51.4375
33575,chr12,95003713,NDUFA12,ENSG00000184752.14,-,51.46875
29188,chr11,118401606,ENSG00000285827,ENSG00000285827.1,+,51.46875
26550,chr10,119892729,SEC23IP,ENSG00000107651.15,+,51.46875
9175,chr3,43690937,ABHD5,ENSG00000011198.10,+,51.46875
40148,chr16,30355308,CD2BP2,ENSG00000169217.9,-,51.5
22582,chr8,144078641,ENSG00000290230,ENSG00000290230.1,+,51.5
11544,chr3,146544607,PLSCR1,ENSG00000188313.13,-,51.5
27085,chr10,72354919,DNAJB12,ENSG00000148719.16,-,51.5
14829,chr5,134758778,DDX46,ENSG00000145833.16,+,51.5
20512,chr7,2242215,ENSG00000286192,ENSG00000286192.1,-,51.5
38854,chr16,23678888,PLK1,ENSG00000166851.15,+,51.5
23991,chr9,88388443,SPIN1,ENSG00000106723.17,+,51.5
6567,chr2,206159593,EEF1B2,ENSG00000114942.14,+,51.53125
15701,chr5,65563168,CENPK,ENSG00000123219.13,-,51.5625
4964,chr1,225924278,ENSG00000255835,ENSG00000255835.1,-,51.5625
8751,chr3,9363097,THUMPD3,ENSG00000134077.16,+,51.5625
31710,chr12,53299749,MYG1,ENSG00000139637.14,+,51.59375
5002,chr1,229508341,NUP133,ENSG00000069248.12,-,51.59375
26179,chr10,87863558,ENSG00000289051,ENSG00000289051.1,+,51.59375
38428,chr16,1678276,JPT2,ENSG00000206053.13,+,51.59375
49496,chr20,35284772,EIF6,ENSG00000242372.9,-,51.625
36980,chr15,49621047,DTWD1,ENSG00000104047.15,+,51.625
49668,chr20,49713878,B4GALT5,ENSG00000158470.5,-,51.625
52485,chrX,147911962,FMR1,ENSG00000102081.16,+,51.625
21138,chr7,99466161,ATP5MF,ENSG00000241468.8,-,51.625
40719,chr17,3723902,HASPIN,ENSG00000177602.5,+,51.65625
14672,chr5,111092347,WDR36,ENSG00000134987.13,+,51.65625
17840,chr6,163414717,QKI,ENSG00000112531.17,+,51.65625
30170,chr11,62665178,ENSG00000255432,ENSG00000255432.1,-,51.65625
5281,chr2,26244925,HADHB,ENSG00000138029.14,+,51.6875
115,chr1,6785453,CAMTA1,ENSG00000171735.21,+,51.6875
31404,chr12,22625191,ETNK1,ENSG00000139163.16,+,51.6875
7059,chr2,3558304,ENSG00000286905,ENSG00000286905.1,-,51.6875
49199,chr20,63520764,PPDPF,ENSG00000125534.10,+,51.6875
5600,chr2,65227830,ACTR2,ENSG00000138071.15,+,51.6875
702,chr1,36156201,MAP7D1,ENSG00000116871.16,+,51.71875
28063,chr11,43312002,API5,ENSG00000166181.13,+,51.75
34270,chr13,95677157,DNAJC3,ENSG00000102580.15,+,51.75
49462,chr20,32743523,ENSG00000285382,ENSG00000285382.1,-,51.75
12347,chr4,55346332,ENSG00000288695,ENSG00000288695.1,+,51.75
29266,chr11,121292770,SC5D,ENSG00000109929.10,+,51.75
2948,chr1,6199595,RPL22,ENSG00000116251.11,-,51.78125
620,chr1,32108055,KPNA6,ENSG00000025800.14,+,51.78125
14421,chr5,69369805,RAD17,ENSG00000152942.19,+,51.78125
18298,chr6,36547479,STK38,ENSG00000112079.9,-,51.78125
5299,chr2,27032964,TMEM214,ENSG00000119777.20,+,51.8125
51662,chrX,24054955,EIF2S3,ENSG00000130741.11,+,51.8125
37774,chr15,50686717,ENSG00000288645,ENSG00000288645.1,-,51.8125
9319,chr3,49940149,RBM6,ENSG00000004534.15,+,51.84375
32046,chr12,74537834,ATXN7L3B,ENSG00000253719.4,+,51.84375
42461,chr17,7251734,CTDNEP1,ENSG00000175826.12,-,51.84375
53064,chrX,53422728,SMC1A,ENSG00000072501.19,-,51.84375
33599,chr12,96400480,CDK17,ENSG00000059758.8,-,51.84375
16757,chr6,27838568,H2BC15,ENSG00000233822.6,+,51.875
4622,chr1,170074695,KIFAP3,ENSG00000075945.13,-,51.875
19545,chr7,55019016,EGFR,ENSG00000146648.21,+,51.875
50319,chr21,44818051,SUMO3,ENSG00000184900.16,-,51.875
11292,chr3,122514939,KPNA1,ENSG00000114030.13,-,51.875
1751,chr1,154220954,UBAP2L,ENSG00000143569.20,+,51.875
26586,chr10,123154414,BUB3,ENSG00000154473.18,+,51.875
22788,chr8,18084142,ASAH1,ENSG00000104763.20,-,51.875
44721,chr18,74291935,CYB5A,ENSG00000166347.19,-,51.875
10571,chr3,25783443,NGLY1,ENSG00000151092.18,-,51.90625
49476,chr20,34303355,AHCY,ENSG00000101444.13,-,51.90625
13359,chr4,67701155,UBA6,ENSG00000033178.13,-,51.90625
37384,chr15,85380602,AKAP13,ENSG00000170776.22,+,51.90625
25703,chr10,17644150,STAM,ENSG00000136738.15,+,51.9375
34471,chr13,29595688,SLC7A1,ENSG00000139514.13,-,51.9375
13979,chr4,158723396,PPID,ENSG00000171497.5,-,51.9375
17071,chr6,36027781,MAPK14,ENSG00000112062.12,+,51.9375
43628,chr17,75131744,NT5C,ENSG00000125458.7,-,51.96875
16680,chr6,24402935,MRS2,ENSG00000124532.15,+,51.96875
14537,chr5,77030403,AGGF1,ENSG00000164252.13,+,51.96875
44981,chr19,5623098,SAFB,ENSG00000160633.13,+,51.96875
51301,chr22,38872216,CBX6,ENSG00000183741.12,-,52.0
19238,chr7,6577504,ZDHHC4,ENSG00000136247.15,+,52.0
34126,chr13,45465004,COG3,ENSG00000136152.15,+,52.0
26243,chr10,92593129,KIF11,ENSG00000138160.7,+,52.0
3410,chr1,37595937,GNL2,ENSG00000134697.13,-,52.03125
8456,chr2,218568325,USP37,ENSG00000135913.11,-,52.03125
34892,chr14,22836584,MMP14,ENSG00000157227.14,+,52.03125
49957,chr21,39380325,GET1,ENSG00000182093.16,+,52.03125
44144,chr18,35972624,C18orf21,ENSG00000141428.17,+,52.03125
10182,chr3,172039577,FNDC3B,ENSG00000075420.13,+,52.03125
52170,chrX,101408221,HNRNPH2,ENSG00000126945.9,+,52.03125
5101,chr1,246566261,TFB2M,ENSG00000162851.8,-,52.03125
46378,chr19,50476520,EMC10,ENSG00000161671.17,+,52.03125
45434,chr19,18153162,PIK3R2,ENSG00000105647.19,+,52.0625
18697,chr6,96897891,NDUFAF4,ENSG00000123545.6,-,52.0625
6884,chr2,233251672,ATG16L1,ENSG00000085978.22,+,52.0625
37843,chr15,55408359,CCPG1,ENSG00000260916.8,-,52.0625
1633,chr1,150293919,MRPS21,ENSG00000266472.6,+,52.0625
47944,chr19,46850766,AP2S1,ENSG00000042753.12,-,52.0625
46225,chr19,47778702,SELENOW,ENSG00000178980.16,+,52.0625
39393,chr16,69311349,VPS4A,ENSG00000132612.16,+,52.09375
18067,chr6,27893185,H2AC17,ENSG00000278677.2,-,52.09375
23905,chr9,73151864,ANXA1,ENSG00000135046.14,+,52.09375
53142,chrX,65534798,LAS1L,ENSG00000001497.18,-,52.09375
16830,chr6,30067204,PPP1R11,ENSG00000204619.8,+,52.125
24404,chr9,129626152,NTMT1,ENSG00000148335.15,+,52.125
40348,chr16,66830955,NAE1,ENSG00000159593.15,-,52.125
8083,chr2,168247595,STK39,ENSG00000198648.12,-,52.125
52441,chrX,136147535,FHL1,ENSG00000022267.19,+,52.125
30317,chr11,65888531,FIBP,ENSG00000172500.13,-,52.125
46743,chr19,58387268,RPS5,ENSG00000083845.9,+,52.15625
15137,chr5,151771970,G3BP1,ENSG00000145907.16,+,52.15625
26853,chr10,32056425,KIF5B,ENSG00000170759.11,-,52.1875
31160,chr12,6200384,CD9,ENSG00000010278.15,+,52.1875
10747,chr3,48088841,MAP4,ENSG00000047849.22,-,52.1875
19279,chr7,16646194,BZW2,ENSG00000136261.16,+,52.1875
27069,chr10,70888565,PCBD1,ENSG00000166228.9,-,52.21875
12579,chr4,94451941,PDLIM5,ENSG00000163110.15,+,52.21875
51809,chrX,48521807,EBP,ENSG00000147155.11,+,52.21875
17365,chr6,75749234,MYO6,ENSG00000196586.17,+,52.21875
24317,chr9,128160264,BBLN,ENSG00000171159.5,+,52.21875
26667,chr10,931705,LARP4B,ENSG00000107929.16,-,52.25
20911,chr7,73557671,BCL7B,ENSG00000106635.8,-,52.25
35302,chr14,64914442,CHURC1,ENSG00000258289.10,+,52.25
14881,chr5,139341853,PAIP2,ENSG00000120727.13,+,52.25
37589,chr15,34969742,AQR,ENSG00000021776.11,-,52.25
45396,chr19,17555648,COLGALT1,ENSG00000130309.12,+,52.25
7846,chr2,127107154,BIN1,ENSG00000136717.15,-,52.25
4140,chr1,149927803,SF3B4,ENSG00000143368.10,-,52.28125
49591,chr20,44960397,TOMM34,ENSG00000025772.8,-,52.28125
17226,chr6,44247100,HSP90AB1,ENSG00000096384.20,+,52.28125
2252,chr1,182839346,DHX9,ENSG00000135829.17,+,52.28125
37881,chr15,59689330,BNIP2,ENSG00000140299.14,-,52.28125
32930,chr12,27014384,TM7SF3,ENSG00000064115.11,-,52.28125
14529,chr5,76716125,F2R,ENSG00000181104.7,+,52.28125
970,chr1,52056270,BTF3L4,ENSG00000134717.18,+,52.3125
24142,chr9,111631385,DNAJC25-GNG10,ENSG00000244115.1,+,52.3125
7000,chr2,241637611,ATG4B,ENSG00000168397.17,+,52.3125
52846,chrX,23743250,ACOT9,ENSG00000123130.17,-,52.3125
21012,chr7,88220038,SRI,ENSG00000075142.14,-,52.3125
17856,chr6,166999335,ENSG00000272980,ENSG00000272980.5,+,52.34375
8450,chr2,218270137,AAMP,ENSG00000127837.10,-,52.34375
39998,chr16,18801519,ENSG00000260342,ENSG00000260342.2,-,52.34375
5759,chr2,85595724,RNF181,ENSG00000168894.10,+,52.34375
15875,chr5,95554998,SKIC3,ENSG00000198677.13,-,52.375
29474,chr11,1763932,ENSG00000250644,ENSG00000250644.3,-,52.375
51774,chrX,47145278,RBM10,ENSG00000182872.16,+,52.375
11391,chr3,128650818,RPN1,ENSG00000163902.12,-,52.375
538,chr1,27322253,TMEM222,ENSG00000186501.15,+,52.40625
23346,chr8,103415107,SLC25A32,ENSG00000164933.13,-,52.40625
48548,chr20,5127007,CDS2,ENSG00000101290.14,+,52.40625
36578,chr14,100376335,WARS1,ENSG00000140105.18,-,52.40625
7986,chr2,152717439,PRPF40A,ENSG00000196504.21,-,52.40625
47270,chr19,14572066,NDUFB7,ENSG00000099795.7,-,52.40625
35079,chr14,35122563,PRORP,ENSG00000100890.16,+,52.4375
36998,chr15,51829652,TMOD3,ENSG00000138594.14,+,52.4375
49007,chr20,45891353,CTSA,ENSG00000064601.21,+,52.4375
39431,chr16,70346902,DDX19A,ENSG00000168872.17,+,52.4375
19422,chr7,32495488,AVL9,ENSG00000105778.20,+,52.4375
51360,chr22,42614962,POLDIP3,ENSG00000100227.19,-,52.46875
36412,chr14,77028708,IRF2BPL,ENSG00000119669.5,-,52.46875
28856,chr11,75562252,SERPINH1,ENSG00000149257.16,+,52.46875
25065,chr9,92293697,IARS1,ENSG00000196305.19,-,52.46875
36195,chr14,54488957,GMFB,ENSG00000197045.14,-,52.46875
5490,chr2,47783150,MSH6,ENSG00000116062.19,+,52.5
51726,chrX,40580981,ATP6AP2,ENSG00000182220.15,+,52.5
1236,chr1,88684272,PKN2,ENSG00000065243.20,+,52.5
22370,chr8,103021087,ATP6V1C1,ENSG00000155097.12,+,52.53125
51571,chrX,12791405,PRPS2,ENSG00000101911.13,+,52.53125
14690,chr5,112976797,DCP2,ENSG00000172795.17,+,52.53125
32091,chr12,88035535,C12orf29,ENSG00000133641.18,+,52.5625
5158,chr2,3379693,TRAPPC12,ENSG00000171853.16,+,52.5625
44866,chr19,1438404,RPS15,ENSG00000115268.10,+,52.5625
25819,chr10,35336508,CCNY,ENSG00000108100.18,+,52.59375
26540,chr10,119651379,BAG3,ENSG00000151929.10,+,52.59375
26256,chr10,93496611,CEP55,ENSG00000138180.16,+,52.59375
28417,chr11,62787414,TMEM179B,ENSG00000185475.11,+,52.59375
2998,chr1,9910269,CTNNBIP1,ENSG00000178585.15,-,52.59375
7757,chr2,99336385,TXNDC9,ENSG00000115514.12,-,52.59375
25959,chr10,68901314,DDX50,ENSG00000107625.14,+,52.625
33821,chr12,120265771,PXN,ENSG00000089159.17,-,52.625
20012,chr7,103347670,PSMC2,ENSG00000161057.13,+,52.625
14211,chr5,34929592,DNAJC21,ENSG00000168724.18,+,52.625
49175,chr20,62302996,ADRM1,ENSG00000130706.13,+,52.65625
890,chr1,44775539,RPS8,ENSG00000142937.12,+,52.65625
45099,chr19,8321495,RPS28,ENSG00000233927.5,+,52.65625
34281,chr13,97976631,IPO5,ENSG00000065150.21,+,52.65625
3487,chr1,43389800,MED8,ENSG00000159479.17,-,52.65625
15191,chr5,160421854,PTTG1,ENSG00000164611.13,+,52.65625
15819,chr5,82278355,RPS23,ENSG00000186468.13,-,52.6875
52305,chrX,115561173,PLS3,ENSG00000102024.19,+,52.6875
20877,chr7,56106476,CHCHD2,ENSG00000106153.13,-,52.6875
7554,chr2,73780092,DUSP11,ENSG00000144048.11,-,52.6875
35661,chr14,96363451,GSKIP,ENSG00000100744.15,+,52.6875
2253,chr1,183023419,LAMC1,ENSG00000135862.6,+,52.71875
24888,chr9,35689925,TPM2,ENSG00000198467.16,-,52.71875
7244,chr2,33599291,FAM98A,ENSG00000119812.20,-,52.71875
3270,chr1,28643104,TAF12,ENSG00000120656.14,-,52.71875
45845,chr19,38264572,SPINT2,ENSG00000167642.13,+,52.75
7085,chr2,9555784,ADAM17,ENSG00000151694.15,-,52.75
13479,chr4,82429397,HNRNPDL,ENSG00000152795.18,-,52.75
9004,chr3,33798629,PDCD6IP,ENSG00000170248.15,+,52.75
17433,chr6,96521805,UFL1,ENSG00000014123.10,+,52.75
18739,chr6,106325762,ATG5,ENSG00000057663.16,-,52.75
43777,chr17,80220333,SGSH,ENSG00000181523.13,-,52.75
18529,chr6,69797010,LMBRD1,ENSG00000168216.13,-,52.75
9212,chr3,45689356,SACM1L,ENSG00000211456.14,+,52.78125
24141,chr9,111631333,DNAJC25,ENSG00000059769.20,+,52.78125
53164,chrX,70289945,PDZD11,ENSG00000120509.12,-,52.8125
53299,chrX,101407903,GLA,ENSG00000102393.15,-,52.8125
45624,chr19,34428380,UBA2,ENSG00000126261.13,+,52.8125
44046,chr18,23453286,RIOK3,ENSG00000101782.15,+,52.8125
50318,chr21,44801774,UBE2G2,ENSG00000184787.19,-,52.8125
29685,chr11,9265350,DENND5A,ENSG00000184014.9,-,52.84375
50512,chr22,24270897,SPECC1L-ADORA2A,ENSG00000258555.6,+,52.84375
174,chr1,10399063,PGD,ENSG00000142657.21,+,52.84375
39254,chr16,66552612,CKLF-CMTM1,ENSG00000254788.7,+,52.875
43790,chr17,81512799,ACTG1,ENSG00000184009.13,-,52.875
33083,chr12,48957365,ENSG00000272822,ENSG00000272822.2,-,52.875
11904,chr3,196287713,PCYT1A,ENSG00000161217.12,-,52.875
41814,chr17,63550602,ENSG00000288894,ENSG00000288894.1,+,52.875
50988,chr22,19178736,SLC25A1,ENSG00000100075.10,-,52.875
47084,chr19,10194955,DNMT1,ENSG00000130816.17,-,52.90625
41873,chr17,68512411,PRKAR1A,ENSG00000108946.17,+,52.90625
37060,chr15,63042746,TPM1,ENSG00000140416.25,+,52.90625
39094,chr16,48244299,LONP2,ENSG00000102910.14,+,52.90625
19497,chr7,44606590,OGDH,ENSG00000105953.16,+,52.90625
15520,chr5,32444740,ZFR,ENSG00000056097.16,-,52.90625
15613,chr5,43313412,HMGCS1,ENSG00000112972.15,-,52.90625
24799,chr9,33076674,SMU1,ENSG00000122692.9,-,52.90625
37269,chr15,75843446,UBE2Q2,ENSG00000140367.12,+,52.9375
39285,chr16,67029148,CBFB,ENSG00000067955.15,+,52.9375
11611,chr3,155854446,SLC33A1,ENSG00000169359.16,-,52.9375
39356,chr16,68023283,DUS2,ENSG00000167264.18,+,52.9375
26126,chr10,84139557,GHITM,ENSG00000165678.22,+,52.9375
7496,chr2,69387227,GFPT1,ENSG00000198380.13,-,52.9375
37271,chr15,75903877,FBXO22,ENSG00000167196.14,+,52.96875
50511,chr22,24270882,SPECC1L,ENSG00000100014.20,+,53.0
51810,chrX,48521805,ENSG00000286268,ENSG00000286268.1,+,53.0
38020,chr15,72272554,PARP6,ENSG00000137817.17,-,53.0
31356,chr12,16347693,MGST1,ENSG00000008394.13,+,53.03125
48509,chr20,2840744,VPS16,ENSG00000215305.10,+,53.03125
44322,chr18,74496362,CNDP2,ENSG00000133313.15,+,53.0625
53316,chrX,103255155,TCEAL8,ENSG00000180964.17,-,53.0625
25482,chr9,133348131,MED22,ENSG00000148297.16,-,53.0625
19050,chr6,153002685,MTRF1L,ENSG00000112031.16,-,53.0625
25340,chr9,125189803,PPP6C,ENSG00000119414.12,-,53.0625
28015,chr11,34105616,NAT10,ENSG00000135372.10,+,53.09375
3787,chr1,85708433,ZNHIT6,ENSG00000117174.11,-,53.09375
7830,chr2,113756642,SLC35F5,ENSG00000115084.15,-,53.09375
19182,chr7,2242258,NUDT1,ENSG00000106268.16,+,53.125
31300,chr12,10212927,GABARAPL1,ENSG00000139112.11,+,53.125
27234,chr10,95693926,TCTN3,ENSG00000119977.22,-,53.125
29798,chr11,18526951,TSG101,ENSG00000074319.13,-,53.125
48048,chr19,49640143,RRAS,ENSG00000126458.4,-,53.125
49672,chr20,50153723,PEDS1,ENSG00000240849.11,-,53.15625
28533,chr11,65084221,ZFPL1,ENSG00000162300.13,+,53.15625
46193,chr19,46347086,PPP5C,ENSG00000011485.15,+,53.15625
53512,chrX,134797187,PABIR2,ENSG00000156504.17,-,53.15625
16486,chr5,179623700,HNRNPH1,ENSG00000169045.19,-,53.1875
20228,chr7,134891457,CALD1,ENSG00000122786.20,+,53.1875
6089,chr2,131105301,PLEKHB2,ENSG00000115762.17,+,53.1875
825,chr1,43172329,CFAP57,ENSG00000243710.8,+,53.1875
911,chr1,45688180,TMEM69,ENSG00000159596.7,+,53.1875
23428,chr8,123396447,ATAD2,ENSG00000156802.13,-,53.1875
25035,chr9,86354410,TUT7,ENSG00000083223.18,-,53.1875
47674,chr19,39540161,EID2,ENSG00000176396.11,-,53.1875
26571,chr10,122461552,HTRA1,ENSG00000166033.13,+,53.1875
4200,chr1,151190197,VPS72,ENSG00000163159.15,-,53.21875
34539,chr13,37059649,SUPT20H,ENSG00000102710.21,-,53.21875
31430,chr12,26938469,FGFR1OP2,ENSG00000111790.14,+,53.21875
17095,chr6,36885951,C6orf89,ENSG00000198663.17,+,53.21875
10597,chr3,32570858,DYNC1LI1,ENSG00000144635.9,-,53.21875
45259,chr19,12945861,RAD23A,ENSG00000179262.10,+,53.21875
12345,chr4,55346241,SRD5A3,ENSG00000128039.13,+,53.25
47385,chr19,18543577,FKBP8,ENSG00000105701.16,-,53.25
28525,chr11,65014191,ARL2,ENSG00000213465.8,+,53.25
51788,chrX,47582407,TIMP1,ENSG00000102265.12,+,53.25
51317,chr22,40856639,ST13,ENSG00000100380.15,-,53.25
22295,chr8,91070343,OTUD6B,ENSG00000155100.11,+,53.25
43021,chr17,41528308,KRT19,ENSG00000171345.13,-,53.25
17559,chr6,122399651,HSF2,ENSG00000025156.13,+,53.28125
49160,chr20,62122460,LSM14B,ENSG00000149657.20,+,53.28125
17885,chr6,170554368,TBP,ENSG00000112592.15,+,53.28125
10691,chr3,44761619,KIAA1143,ENSG00000163807.6,-,53.3125
27898,chr11,16738657,C11orf58,ENSG00000110696.10,+,53.3125
12499,chr4,78551746,ANXA3,ENSG00000138772.13,+,53.3125
17522,chr6,116100852,NT5DC1,ENSG00000178425.14,+,53.34375
35153,chr14,50532508,ATL1,ENSG00000198513.14,+,53.34375
44650,chr18,57586693,FECH,ENSG00000066926.13,-,53.34375
23999,chr9,89318518,SECISBP2,ENSG00000187742.15,+,53.34375
2172,chr1,173824672,DARS2,ENSG00000117593.12,+,53.375
51263,chr22,37953669,C22orf23,ENSG00000128346.11,-,53.375
20450,chr7,152025673,GALNT11,ENSG00000178234.13,+,53.40625
16053,chr5,133968625,C5orf15,ENSG00000113583.8,-,53.40625
25720,chr10,18659430,ARL5B,ENSG00000165997.5,+,53.40625
26381,chr10,102152388,NOLC1,ENSG00000166197.17,+,53.40625
23838,chr9,37422695,GRHPR,ENSG00000137106.18,+,53.40625
41236,chr17,36948953,AATF,ENSG00000275700.6,+,53.40625
7562,chr2,74178879,MOB1A,ENSG00000114978.18,-,53.40625
28487,chr11,64241094,FKBP2,ENSG00000173486.14,+,53.40625
53518,chrX,135052135,RTL8A,ENSG00000203950.7,-,53.40625
40001,chr16,18801547,ARL6IP1,ENSG00000170540.15,-,53.40625
6370,chr2,181891954,ITPRID2,ENSG00000138434.17,+,53.4375
42494,chr17,7857263,NAA38,ENSG00000183011.14,-,53.4375
46312,chr19,49496433,RPS11,ENSG00000142534.7,+,53.46875
18946,chr6,136289829,BCLAF1,ENSG00000029363.17,-,53.46875
345,chr1,19644310,NBL1,ENSG00000158747.15,+,53.5
23318,chr8,101205673,ZNF706,ENSG00000120963.12,-,53.5
22903,chr8,30658236,GTF2E2,ENSG00000197265.9,-,53.5
11344,chr3,124887365,ITGB5,ENSG00000082781.12,-,53.5
27087,chr10,72626079,MICU1,ENSG00000107745.20,-,53.5
40577,chr16,84618059,COTL1,ENSG00000103187.8,-,53.5
34786,chr13,110307157,COL4A1,ENSG00000187498.16,-,53.53125
5079,chr1,243255281,CEP170,ENSG00000143702.16,-,53.53125
6192,chr2,161160427,TANK,ENSG00000136560.14,+,53.53125
35904,chr14,21384019,SUPT16H,ENSG00000092201.10,-,53.53125
46336,chr19,49767000,AP2A1,ENSG00000196961.13,+,53.53125
7664,chr2,86195433,IMMT,ENSG00000132305.22,-,53.5625
31985,chr12,68610898,RAP1B,ENSG00000127314.18,+,53.5625
30488,chr11,73876846,COA4,ENSG00000181924.7,-,53.5625
5035,chr1,235161250,RBM34,ENSG00000188739.15,-,53.5625
32370,chr12,113185541,RITA1,ENSG00000139405.16,+,53.5625
27173,chr10,87094843,GLUD1,ENSG00000148672.10,-,53.5625
31579,chr12,49265080,TUBA1C,ENSG00000167553.17,+,53.5625
40284,chr16,57186032,PSME3IP1,ENSG00000172775.18,-,53.5625
29875,chr11,33161491,CSTF3,ENSG00000176102.13,-,53.5625
3084,chr1,17439677,RCC2,ENSG00000179051.14,-,53.59375
31125,chr12,2877198,RHNO1,ENSG00000171792.11,+,53.59375
25926,chr10,60778492,CDK1,ENSG00000170312.17,+,53.625
39253,chr16,66552581,CKLF,ENSG00000217555.13,+,53.65625
11056,chr3,64023472,PSMD6,ENSG00000163636.11,-,53.65625
35387,chr14,73058548,RBM25,ENSG00000119707.14,+,53.65625
6547,chr2,203328391,ABI2,ENSG00000138443.17,+,53.65625
12520,chr4,83455982,MRPS18C,ENSG00000163319.11,+,53.65625
36173,chr14,52695705,ERO1A,ENSG00000197930.13,-,53.65625
41650,chr17,50719564,LUC7L3,ENSG00000108848.16,+,53.6875
24328,chr9,128322543,COQ4,ENSG00000167113.11,+,53.6875
36152,chr14,50532569,MAP4K5,ENSG00000012983.12,-,53.6875
49960,chr21,39380331,GET1-SH3BGR,ENSG00000285815.1,+,53.6875
50436,chr22,20859006,SNAP29,ENSG00000099940.12,+,53.6875
23837,chr9,37120604,ZCCHC7,ENSG00000147905.18,+,53.6875
809,chr1,42682417,YBX1,ENSG00000065978.19,+,53.71875
5231,chr2,15591845,DDX1,ENSG00000079785.16,+,53.71875
6068,chr2,130182223,MZT2B,ENSG00000152082.15,+,53.71875
2593,chr1,224356870,CNIH4,ENSG00000143771.12,+,53.71875
15708,chr5,65722109,SGTB,ENSG00000197860.10,-,53.75
35283,chr14,64388307,MTHFD1,ENSG00000100714.18,+,53.75
5860,chr2,100562992,PDCL3,ENSG00000115539.14,+,53.78125
8216,chr2,183038457,NCKAP1,ENSG00000061676.16,-,53.78125
36174,chr14,52791607,GNPNAT1,ENSG00000100522.10,-,53.78125
30301,chr11,65662972,RELA,ENSG00000173039.20,-,53.8125
8185,chr2,178451175,PRKRA,ENSG00000180228.14,-,53.8125
21210,chr7,101217581,PLOD3,ENSG00000106397.12,-,53.8125
45081,chr19,7903842,MAP2K7,ENSG00000076984.18,+,53.8125
15741,chr5,73565639,ANKRA2,ENSG00000164331.10,-,53.8125
1669,chr1,151166078,SCNM1,ENSG00000163156.12,+,53.84375
5571,chr2,63588972,MDH1,ENSG00000014641.21,+,53.84375
34258,chr13,79481239,NDFIP2,ENSG00000102471.16,+,53.84375
49903,chr21,34073577,MRPS6,ENSG00000243927.6,+,53.84375
44572,chr18,49460645,DYM,ENSG00000141627.14,-,53.84375
3343,chr1,33036886,AK2,ENSG00000004455.18,-,53.84375
51136,chr22,30356894,SF3A1,ENSG00000099995.19,-,53.875
44693,chr18,63422476,VPS4B,ENSG00000119541.10,-,53.875
7125,chr2,20225096,SDC1,ENSG00000115884.11,-,53.875
17734,chr6,149749694,PCMT1,ENSG00000120265.21,+,53.875
48870,chr20,37694029,CTNNBL1,ENSG00000132792.20,+,53.90625
990,chr1,53014973,SCP2,ENSG00000116171.19,+,53.90625
31393,chr12,21501788,GOLT1B,ENSG00000111711.10,+,53.90625
37665,chr15,42273534,TMEM87A,ENSG00000103978.17,-,53.90625
43838,chr17,81891586,ALYREF,ENSG00000183684.8,-,53.90625
26416,chr10,103396625,PDCD11,ENSG00000148843.15,+,53.9375
10583,chr3,27484347,SLC4A7,ENSG00000033867.17,-,53.96875
47254,chr19,14419341,DDX39A,ENSG00000123136.15,-,53.96875
7060,chr2,3558333,RNASEH1,ENSG00000171865.10,-,53.96875
20469,chr7,155297888,INSIG1,ENSG00000186480.13,+,53.96875
46836,chr19,2151540,AP3D1,ENSG00000065000.20,-,53.96875
15899,chr5,103120138,GIN1,ENSG00000145723.17,-,54.0
6936,chr2,237966954,UBE2F,ENSG00000184182.19,+,54.0
48993,chr20,45812673,UBE2C,ENSG00000175063.17,+,54.0
3094,chr1,19251524,EMC1,ENSG00000127463.16,-,54.0
28615,chr11,66268589,RAB1B,ENSG00000174903.16,+,54.03125
45196,chr19,11089462,LDLR,ENSG00000130164.15,+,54.03125
23013,chr8,53843245,ATP6V1H,ENSG00000047249.18,-,54.03125
32555,chr12,132710818,PGAM5,ENSG00000247077.8,+,54.03125
7458,chr2,61538248,XPO1,ENSG00000082898.19,-,54.0625
2268,chr1,184051711,TSEN15,ENSG00000198860.14,+,54.0625
10337,chr3,188153897,LPP,ENSG00000145012.15,+,54.0625
34480,chr13,30465938,HMGB1,ENSG00000189403.15,-,54.0625
23263,chr8,96235546,UQCRB,ENSG00000156467.10,-,54.09375
34910,chr14,23321542,PABPN1,ENSG00000100836.11,+,54.09375
42122,chr17,81637171,TSPAN10,ENSG00000182612.11,+,54.09375
