,Chromosome,Start,gene_name,gene_id,Strand,PC-3
49860,chr21,31659692,SOD1,ENSG00000142168.15,+,270.063232421875
17017,chr6,33272074,RPS18,ENSG00000231500.7,+,270.1514587402344
13451,chr4,77075989,CCNI,ENSG00000118816.11,-,270.2167663574219
29097,chr11,112086871,SDHD,ENSG00000204370.13,+,270.635986328125
17412,chr6,87590066,ORC3,ENSG00000135336.16,+,270.6497802734375
36971,chr15,48878133,EID1,ENSG00000255302.5,+,271.0550537109375
6387,chr2,186486259,ZC3H15,ENSG00000065548.18,+,271.25213623046875
28728,chr11,69641155,CCND1,ENSG00000110092.4,+,271.49639892578125
50731,chr22,37849416,EIF3L,ENSG00000100129.18,+,271.5357360839844
38825,chr16,21953360,UQCRC2,ENSG00000140740.11,+,271.8298034667969
37834,chr15,55196937,RSL24D1,ENSG00000137876.11,-,272.52978515625
47186,chr19,12669415,WDR83OS,ENSG00000105583.11,-,272.5445556640625
6275,chr2,170929252,GORASP2,ENSG00000115806.13,+,272.60260009765625
32122,chr12,95474154,METAP2,ENSG00000111142.14,+,272.6499328613281
49514,chr20,35699352,NFS1,ENSG00000244005.13,-,273.2657775878906
34139,chr13,48233202,ITM2B,ENSG00000136156.15,+,273.2906188964844
50825,chr22,41621294,XRCC6,ENSG00000196419.13,+,273.291748046875
34480,chr13,30465938,HMGB1,ENSG00000189403.15,-,273.3974609375
5350,chr2,28751787,PPP1CB,ENSG00000213639.11,+,273.56964111328125
633,chr1,32222404,EIF3I,ENSG00000084623.12,+,274.52081298828125
34014,chr13,27424618,GTF3A,ENSG00000122034.17,+,275.2138977050781
43376,chr17,58007246,SRSF1,ENSG00000136450.13,-,275.4683837890625
43375,chr17,58007246,ENSG00000266086,ENSG00000266086.3,-,275.4683837890625
30112,chr11,61333110,DDB1,ENSG00000167986.15,-,275.58441162109375
52829,chrX,20141826,EIF1AX,ENSG00000173674.11,-,275.7548522949219
8490,chr2,219245478,GLB1L,ENSG00000163521.16,-,276.6291198730469
40143,chr16,30193666,BOLA2B,ENSG00000169627.9,-,276.97406005859375
41421,chr17,42998418,RPL27,ENSG00000131469.15,+,277.271728515625
32501,chr12,123633738,GTF2H3,ENSG00000111358.14,+,277.3172912597656
16353,chr5,157859133,CLINT1,ENSG00000113282.14,-,277.40240478515625
52169,chrX,101391011,RPL36A-HNRNPH2,ENSG00000257529.5,+,277.533447265625
1853,chr1,156114721,LMNA,ENSG00000160789.24,+,277.558349609375
45281,chr19,13774455,C19orf53,ENSG00000104979.9,+,277.6687316894531
28013,chr11,34052328,CAPRIN1,ENSG00000135387.21,+,277.81939697265625
1981,chr1,161118104,NIT1,ENSG00000158793.14,+,277.9065246582031
10216,chr3,179604806,ENSG00000288698,ENSG00000288698.1,+,277.97491455078125
32210,chr12,104287021,TXNRD1,ENSG00000198431.18,+,278.0254821777344
33089,chr12,48957477,ARF3,ENSG00000134287.10,-,278.0669250488281
51317,chr22,40856639,ST13,ENSG00000100380.15,-,278.7254333496094
23618,chr8,144792389,RPL8,ENSG00000161016.18,-,278.77490234375
32531,chr12,130872081,RAN,ENSG00000132341.12,+,279.0247497558594
45259,chr19,12945861,RAD23A,ENSG00000179262.10,+,279.16888427734375
39542,chr16,83807988,HSBP1,ENSG00000230989.8,+,279.32415771484375
17226,chr6,44247100,HSP90AB1,ENSG00000096384.20,+,279.3290710449219
7328,chr2,43995976,LRPPRC,ENSG00000138095.20,-,279.8167724609375
45449,chr19,18557869,KXD1,ENSG00000105700.11,+,280.93353271484375
30451,chr11,72103297,LAMTOR1,ENSG00000149357.10,-,280.966064453125
2488,chr1,207752114,CD46,ENSG00000117335.21,+,281.0025634765625
41174,chr17,32350156,ZNF207,ENSG00000010244.19,+,281.00732421875
31350,chr12,15882393,STRAP,ENSG00000023734.11,+,281.0909423828125
14510,chr5,74767248,NSA2,ENSG00000164346.10,+,281.0915832519531
3851,chr1,94927110,CNN3,ENSG00000117519.16,-,281.5040283203125
13474,chr4,82373986,HNRNPD,ENSG00000138668.20,-,281.6637878417969
18324,chr6,38703145,GLO1,ENSG00000124767.7,-,281.971435546875
31763,chr12,54325138,COPZ1,ENSG00000111481.10,+,282.032958984375
32405,chr12,120438112,COX6A1,ENSG00000111775.3,+,282.3128967285156
32412,chr12,120496100,DYNLL1,ENSG00000088986.11,+,282.5704650878906
29419,chr11,320841,IFITM3,ENSG00000142089.17,-,282.58331298828125
23135,chr8,73972191,ELOC,ENSG00000154582.18,-,282.69873046875
16611,chr6,10747793,ENSG00000272162,ENSG00000272162.1,+,282.7986755371094
49418,chr20,23637955,CST3,ENSG00000101439.9,-,282.94183349609375
44540,chr18,46098296,ATP5F1A,ENSG00000152234.16,-,283.0116882324219
4832,chr1,205750182,NUCKS1,ENSG00000069275.13,-,283.42108154296875
9829,chr3,128726162,RAB7A,ENSG00000075785.14,+,283.5008544921875
28151,chr11,47579071,NDUFS3,ENSG00000213619.11,+,283.93780517578125
13171,chr4,10116799,WDR1,ENSG00000071127.18,-,284.31866455078125
33394,chr12,57752310,CDK4,ENSG00000135446.17,-,284.43231201171875
16930,chr6,31620714,PRRC2A,ENSG00000204469.13,+,284.9158020019531
18132,chr6,31542003,DDX39B,ENSG00000198563.14,-,285.02337646484375
2877,chr1,1407290,MRPL20,ENSG00000242485.6,-,285.0640869140625
37877,chr15,59657514,GTF2A2,ENSG00000140307.11,-,285.1380615234375
45,chr1,2391840,RER1,ENSG00000157916.20,+,285.20391845703125
31125,chr12,2877198,RHNO1,ENSG00000171792.11,+,285.5157470703125
5148,chr2,264925,ACP1,ENSG00000143727.16,+,285.8462829589844
47197,chr19,12734666,TRIR,ENSG00000123144.11,-,286.123779296875
30741,chr11,103092160,DCUN1D5,ENSG00000137692.12,-,286.3436279296875
9739,chr3,120596327,NDUFB4,ENSG00000065518.8,+,286.702880859375
3398,chr1,36464384,MRPS15,ENSG00000116898.12,-,287.09033203125
33383,chr12,57547192,DCTN2,ENSG00000175203.17,-,287.122802734375
7122,chr2,20051628,LAPTM4A,ENSG00000068697.7,-,287.2948303222656
34772,chr13,106568137,ARGLU1,ENSG00000134884.15,-,287.4135437011719
43757,chr17,78979923,LGALS3BP,ENSG00000108679.13,-,287.59075927734375
5571,chr2,63588972,MDH1,ENSG00000014641.21,+,287.7776794433594
49837,chr21,25734971,GABPA,ENSG00000154727.11,+,287.94171142578125
37898,chr15,63157477,RPS27L,ENSG00000185088.14,-,288.3858642578125
13794,chr4,121696966,ANXA5,ENSG00000164111.15,-,288.6020202636719
53770,chrY,20575775,EIF1AY,ENSG00000198692.10,+,288.64434814453125
33310,chr12,56315988,CNPY2,ENSG00000257727.6,-,288.8360290527344
617,chr1,32013867,KHDRBS1,ENSG00000121774.18,+,288.84716796875
5034,chr1,235128837,TOMM20,ENSG00000173726.11,-,289.34027099609375
20632,chr7,22822849,TOMM7,ENSG00000196683.12,-,289.3516845703125
654,chr1,32651207,RBBP4,ENSG00000162521.19,+,289.40716552734375
16605,chr6,10723069,TMEM14C,ENSG00000111843.14,+,289.4443359375
29743,chr11,14520344,ENSG00000256206,ENSG00000256206.2,-,289.7098083496094
16757,chr6,27838568,H2BC15,ENSG00000233822.6,+,289.83831787109375
4383,chr1,156020933,SSR2,ENSG00000163479.14,-,290.50677490234375
46278,chr19,48965308,FTL,ENSG00000087086.15,+,291.3485107421875
37303,chr15,78540443,PSMA4,ENSG00000041357.16,+,291.4415283203125
33225,chr12,53676082,ATP5MC2,ENSG00000135390.21,-,291.47314453125
43625,chr17,75046969,ATP5PD,ENSG00000167863.12,-,292.1392822265625
39468,chr16,74296820,PSMD7,ENSG00000103035.11,+,292.1717529296875
12363,chr4,56467616,SRP72,ENSG00000174780.17,+,292.4547119140625
42538,chr17,8383187,ENSG00000263809,ENSG00000263809.1,-,292.73779296875
16058,chr5,134176964,SKP1,ENSG00000113558.19,-,292.7837219238281
20949,chr7,76048003,STYXL1,ENSG00000127952.17,-,293.87921142578125
28595,chr11,65919425,DRAP1,ENSG00000175550.8,+,294.257080078125
46311,chr19,49496431,RPS11,ENSG00000142534.7,+,294.3043212890625
15596,chr5,40835212,RPL37,ENSG00000145592.14,-,294.38299560546875
46868,chr19,3062495,TLE5,ENSG00000104964.15,-,294.54534912109375
21468,chr7,135977353,MTPN,ENSG00000105887.11,-,295.12066650390625
43957,chr18,9102698,NDUFV2,ENSG00000178127.13,+,295.17913818359375
25962,chr10,68956169,DDX21,ENSG00000165732.14,+,295.51995849609375
15329,chr5,176388750,HIGD2A,ENSG00000146066.3,+,295.56549072265625
43166,chr17,44324823,SLC25A39,ENSG00000013306.16,-,295.72601318359375
28697,chr11,67606935,NDUFV1,ENSG00000167792.13,+,295.953857421875
3619,chr1,53238518,MAGOH,ENSG00000162385.11,-,296.4158020019531
3482,chr1,43172290,EBNA1BP2,ENSG00000117395.13,-,296.4656982421875
6475,chr2,200811909,BZW1,ENSG00000082153.18,+,296.50445556640625
13682,chr4,102827551,UBE2D3,ENSG00000109332.20,-,297.2882080078125
11056,chr3,64023472,PSMD6,ENSG00000163636.11,-,297.38055419921875
33624,chr12,101407753,ARL1,ENSG00000120805.14,-,297.6517333984375
7172,chr2,26244632,HADHA,ENSG00000084754.12,-,297.76373291015625
41826,chr17,63827430,PSMC5,ENSG00000087191.14,+,297.9979248046875
30105,chr11,60906585,PRPF19,ENSG00000110107.9,-,298.141845703125
31685,chr12,52949117,KRT18,ENSG00000111057.11,+,298.2642822265625
16609,chr6,10747816,TMEM14B,ENSG00000137210.14,+,298.27081298828125
42387,chr17,5439155,C1QBP,ENSG00000108561.8,-,299.1828308105469
11773,chr3,180989710,DNAJC19,ENSG00000205981.9,-,299.3276062011719
43924,chr18,3262132,MYL12B,ENSG00000118680.14,+,299.42669677734375
16939,chr6,31666079,CSNK2B,ENSG00000204435.15,+,300.3143615722656
33030,chr12,46372773,SLC38A2,ENSG00000134294.14,-,300.36065673828125
26073,chr10,75210795,VDAC2,ENSG00000165637.14,+,301.11737060546875
45330,chr19,16076494,TPM4,ENSG00000167460.17,+,301.75347900390625
40317,chr16,58734316,GOT2,ENSG00000125166.13,-,301.9149169921875
4309,chr1,154220590,C1orf43,ENSG00000143612.21,-,302.0437927246094
30343,chr11,66438834,MRPL11,ENSG00000174547.13,-,302.48358154296875
24122,chr9,107283278,RAD23B,ENSG00000119318.13,+,303.0691833496094
42910,chr17,38853737,RPL23,ENSG00000125691.14,-,303.2932434082031
32614,chr12,2877174,FOXM1,ENSG00000111206.13,-,303.8094177246094
3755,chr1,77979072,FUBP1,ENSG00000162613.18,-,304.1544494628906
31522,chr12,42326148,PPHLN1,ENSG00000134283.18,+,304.1834411621094
31887,chr12,57229710,SHMT2,ENSG00000182199.11,+,304.468017578125
33718,chr12,110450337,ARPC3,ENSG00000111229.16,-,304.5656433105469
11824,chr3,185938014,TRA2B,ENSG00000136527.19,-,304.7895202636719
4571,chr1,165768868,TMCO1,ENSG00000143183.18,-,304.8203430175781
52051,chrX,71283653,NONO,ENSG00000147140.17,+,305.1364440917969
25018,chr9,83980614,HNRNPK,ENSG00000165119.22,-,305.27044677734375
29387,chr11,130069893,APLP2,ENSG00000084234.18,+,305.3463439941406
4280,chr1,153670982,ILF2,ENSG00000143621.17,-,305.9931640625
36740,chr15,34225015,EMC4,ENSG00000128463.13,+,306.1170959472656
18763,chr6,109382444,CD164,ENSG00000135535.17,-,306.137939453125
36612,chr14,103921529,ATP5MJ,ENSG00000156411.10,-,306.390380859375
11022,chr3,57597344,ARF4,ENSG00000168374.11,-,306.6099548339844
3331,chr1,32817358,YARS1,ENSG00000134684.13,-,306.655517578125
53410,chrX,119791630,RPL39,ENSG00000198918.8,-,307.08544921875
34032,chr13,28659129,POMP,ENSG00000132963.9,+,307.275634765625
19558,chr7,56051764,CCT6A,ENSG00000146731.11,+,307.62896728515625
39574,chr16,85799692,COX4I1,ENSG00000131143.10,+,307.8194885253906
2193,chr1,174999946,CACYBP,ENSG00000116161.18,+,308.3701477050781
25950,chr10,68332063,HNRNPH3,ENSG00000096746.18,+,308.4200744628906
27312,chr10,100987497,MRPL43,ENSG00000055950.17,-,308.656494140625
1966,chr1,160343315,NCSTN,ENSG00000162736.18,+,309.0148620605469
32993,chr12,42326101,ZCRB1,ENSG00000139168.9,-,309.2253723144531
6015,chr2,117814690,DDX18,ENSG00000088205.13,+,309.2458190917969
35895,chr14,21269425,HNRNPC,ENSG00000092199.19,-,309.3466796875
4298,chr1,154183189,TPM3,ENSG00000143549.22,-,309.45343017578125
32137,chr12,98515617,TMPO,ENSG00000120802.14,+,309.66717529296875
38108,chr15,77071109,TSPAN3,ENSG00000140391.15,-,309.7237548828125
25549,chr9,136866285,EDF1,ENSG00000107223.13,-,310.5083312988281
26124,chr10,84139540,GHITM,ENSG00000165678.22,+,310.8566589355469
47670,chr19,39435949,RPS16,ENSG00000105193.9,-,310.91705322265625
16053,chr5,133968625,C5orf15,ENSG00000113583.8,-,311.00433349609375
43793,chr17,81512790,ACTG1,ENSG00000184009.13,-,311.01983642578125
4689,chr1,183635757,ARPC5,ENSG00000162704.16,-,311.0693664550781
30729,chr11,102452765,TMEM123,ENSG00000152558.15,-,312.1728515625
20159,chr7,128739358,CALU,ENSG00000128595.17,+,312.2853698730469
32481,chr12,122980702,ARL6IP4,ENSG00000182196.14,+,312.395263671875
44828,chr19,1241750,ATP5F1D,ENSG00000099624.8,+,312.80462646484375
4412,chr1,156751675,HDGF,ENSG00000143321.19,-,313.8566589355469
29474,chr11,1763932,ENSG00000250644,ENSG00000250644.3,-,314.0972595214844
30539,chr11,77637776,CLNS1A,ENSG00000074201.9,-,314.12225341796875
42539,chr17,8383193,RPL26,ENSG00000161970.15,-,314.24700927734375
24917,chr9,37592596,TOMM5,ENSG00000175768.13,-,314.5606384277344
31645,chr12,51238853,DAZAP2,ENSG00000183283.16,+,314.8855895996094
37276,chr15,76931754,RCN2,ENSG00000117906.14,+,315.2969665527344
1379,chr1,109213917,SARS1,ENSG00000031698.13,+,315.2972412109375
379,chr1,22052678,CDC42,ENSG00000070831.18,+,315.34466552734375
25335,chr9,124861957,RPL35,ENSG00000136942.15,-,315.70648193359375
31355,chr12,16347644,MGST1,ENSG00000008394.13,+,316.0620422363281
14411,chr5,69167149,CCNB1,ENSG00000134057.15,+,316.2098388671875
14198,chr5,33440964,TARS1,ENSG00000113407.14,+,316.5428161621094
10987,chr3,53256000,TKT,ENSG00000163931.17,-,316.6806640625
4485,chr1,160343258,COPA,ENSG00000122218.17,-,316.9654235839844
5668,chr2,73234307,CCT7,ENSG00000135624.17,+,317.083740234375
33308,chr12,56300330,CS,ENSG00000062485.19,-,317.39324951171875
3121,chr1,20661369,DDOST,ENSG00000244038.11,-,317.49639892578125
48615,chr20,16730025,SNRPB2,ENSG00000125870.11,+,317.5169677734375
12362,chr4,56436259,PAICS,ENSG00000128050.9,+,317.58599853515625
32014,chr12,69585458,CCT2,ENSG00000166226.13,+,317.735107421875
50323,chr21,44873690,PTTG1IP,ENSG00000183255.12,-,317.94854736328125
51225,chr22,36529166,EIF3D,ENSG00000100353.18,-,318.1025390625
742,chr1,40040751,CAP1,ENSG00000131236.18,+,318.3849182128906
37117,chr15,65869490,RAB11A,ENSG00000103769.10,+,318.39111328125
23263,chr8,96235546,UQCRB,ENSG00000156467.10,-,318.4018859863281
43492,chr17,63773570,CCDC47,ENSG00000108588.15,-,318.7137145996094
9404,chr3,52706105,SPCS1,ENSG00000114902.14,+,318.886474609375
24057,chr9,97983340,ANP32B,ENSG00000136938.9,+,319.39410400390625
21136,chr7,99466164,ATP5MF,ENSG00000241468.8,-,319.575927734375
21134,chr7,99466164,ATP5MF-PTCD1,ENSG00000248919.7,-,319.575927734375
7461,chr2,61888656,CCT4,ENSG00000115484.15,-,319.6131591796875
25068,chr9,92293689,IARS1,ENSG00000196305.19,-,319.62591552734375
39933,chr16,11851542,RSL1D1,ENSG00000171490.13,-,319.87225341796875
39632,chr16,89560681,RPL13,ENSG00000167526.14,+,320.8355712890625
30239,chr11,64317558,TRMT112,ENSG00000173113.7,-,321.6539611816406
16066,chr5,134226071,PPP2CA,ENSG00000113575.12,-,321.7215576171875
7143,chr2,24076326,SF3B6,ENSG00000115128.7,-,321.8536682128906
29478,chr11,1763927,CTSD,ENSG00000117984.15,-,321.86016845703125
28606,chr11,66052363,SF3B2,ENSG00000087365.16,+,322.9196472167969
31706,chr12,53295535,PFDN5,ENSG00000123349.15,+,322.92449951171875
22416,chr8,109334343,ENY2,ENSG00000120533.13,+,323.7387390136719
32684,chr12,6970664,PHB2,ENSG00000215021.10,-,323.9950256347656
7210,chr2,27409591,PPM1G,ENSG00000115241.11,-,324.5375671386719
33329,chr12,56645984,ATP5F1B,ENSG00000110955.9,-,324.7038879394531
17991,chr6,18264530,DEK,ENSG00000124795.17,-,325.2033386230469
19695,chr7,76302672,HSPB1,ENSG00000106211.10,+,325.3249816894531
28466,chr11,64186203,STIP1,ENSG00000168439.17,+,325.6575927734375
4515,chr1,161118037,PFDN2,ENSG00000143256.5,-,326.0682678222656
16228,chr5,146182645,LARS1,ENSG00000133706.20,-,326.6119079589844
10481,chr3,12841546,RPL32,ENSG00000144713.13,-,326.7938537597656
50141,chr21,29073648,CCT8,ENSG00000156261.13,-,326.9149169921875
21985,chr8,38030533,EIF4EBP1,ENSG00000187840.5,+,327.6051025390625
2589,chr1,223712538,CAPN2,ENSG00000162909.18,+,327.65728759765625
8278,chr2,197499840,HSPD1,ENSG00000144381.18,-,327.67987060546875
36894,chr15,43746427,PDIA3,ENSG00000167004.14,+,328.3135070800781
36915,chr15,44537124,EIF3J,ENSG00000104131.13,+,328.4451599121094
531,chr1,26921742,NUDC,ENSG00000090273.14,+,328.52117919921875
16055,chr5,134004742,VDAC1,ENSG00000213585.11,-,329.5868835449219
32639,chr12,6493262,MRPL51,ENSG00000111639.8,-,330.056396484375
14153,chr5,10250279,CCT5,ENSG00000150753.12,+,330.47198486328125
43637,chr17,75182956,SUMO2,ENSG00000188612.12,-,330.61260986328125
5531,chr2,55232687,RPS27A,ENSG00000143947.15,+,331.0164489746094
40795,chr17,7012631,RNASEK,ENSG00000219200.12,+,331.3033447265625
41899,chr17,74203677,RPL38,ENSG00000172809.13,+,331.4654541015625
41656,chr17,51153575,NME1,ENSG00000239672.8,+,331.47503662109375
40823,chr17,7307601,EIF5A,ENSG00000132507.18,+,331.68902587890625
27994,chr11,32583830,EIF3M,ENSG00000149100.13,+,331.7206726074219
46960,chr19,5903771,NDUFA11,ENSG00000174886.14,-,331.74078369140625
20146,chr7,127652193,SND1,ENSG00000197157.11,+,331.8257141113281
37433,chr15,90388260,IQGAP1,ENSG00000140575.13,+,332.2159423828125
14805,chr5,133052012,HSPA4,ENSG00000170606.16,+,332.5554504394531
45300,chr19,14529593,TECR,ENSG00000099797.15,+,332.9273376464844
15747,chr5,74767146,GFM2,ENSG00000164347.18,-,332.928955078125
7086,chr2,9630997,YWHAQ,ENSG00000134308.14,-,333.63031005859375
6258,chr2,169798870,SSB,ENSG00000138385.16,+,334.0992431640625
29762,chr11,17077666,RPS13,ENSG00000110700.7,-,334.27020263671875
36901,chr15,43792329,SERF2,ENSG00000140264.22,+,334.38543701171875
21555,chr7,149028505,PDIA4,ENSG00000155660.11,-,334.5507507324219
42947,chr17,40417896,TOP2A,ENSG00000131747.15,-,334.8992919921875
41660,chr17,51153589,NME1-NME2,ENSG00000011052.21,+,335.39593505859375
14870,chr5,138753424,CTNNA1,ENSG00000044115.21,+,335.7894287109375
37912,chr15,64093857,CIAO2A,ENSG00000166797.11,-,335.80804443359375
14139,chr5,1801406,NDUFS6,ENSG00000145494.12,+,336.008544921875
9600,chr3,100709535,TFG,ENSG00000114354.15,+,336.09478759765625
31160,chr12,6200384,CD9,ENSG00000010278.15,+,336.24169921875
29623,chr11,6612216,TAF10,ENSG00000166337.11,-,336.45849609375
44580,chr18,49492479,RPL17-C18orf32,ENSG00000215472.10,-,336.47247314453125
4464,chr1,159925507,TAGLN2,ENSG00000158710.15,-,336.7654724121094
16942,chr6,31666101,ENSG00000263020,ENSG00000263020.6,+,337.5295104980469
1758,chr1,154272628,HAX1,ENSG00000143575.16,+,337.8526916503906
5096,chr1,244864494,HNRNPU,ENSG00000153187.21,-,337.93389892578125
17138,chr6,41787661,TOMM6,ENSG00000214736.8,+,338.2724304199219
30828,chr11,112086798,TIMM8B,ENSG00000150779.12,-,338.5435791015625
17933,chr6,7313188,SSR1,ENSG00000124783.14,-,339.5183410644531
30552,chr11,78079844,NDUFC2-KCTD14,ENSG00000259112.2,-,339.7152099609375
44582,chr18,49492465,RPL17,ENSG00000265681.8,-,340.8847351074219
724,chr1,39026349,NDUFS5,ENSG00000168653.11,+,341.9309387207031
50518,chr22,24555998,SNRPD3,ENSG00000100028.12,+,342.09088134765625
11185,chr3,101686714,RPL24,ENSG00000114391.14,-,342.1171875
30556,chr11,78079841,NDUFC2,ENSG00000151366.13,-,342.153564453125
20862,chr7,54759211,SEC61G,ENSG00000132432.14,-,342.5147705078125
45458,chr19,18571854,UBA52,ENSG00000221983.8,+,342.66845703125
23185,chr8,85220384,RBIS,ENSG00000176731.12,-,343.27740478515625
1263,chr1,92832056,RPL5,ENSG00000122406.14,+,343.65179443359375
6008,chr2,113890088,ACTR3,ENSG00000115091.12,+,344.5741882324219
21110,chr7,96709846,SEM1,ENSG00000127922.10,-,345.01068115234375
27919,chr11,18394562,LDHA,ENSG00000134333.15,+,345.09405517578125
14588,chr5,86617940,COX7C,ENSG00000127184.13,+,346.1487731933594
32389,chr12,118136123,PEBP1,ENSG00000089220.5,+,346.27215576171875
38504,chr16,2513951,ATP6V0C,ENSG00000185883.12,+,346.8355712890625
37580,chr15,34343136,NOP10,ENSG00000182117.7,-,347.50335693359375
23369,chr8,108248719,EIF3E,ENSG00000104408.11,-,347.8512878417969
51210,chr22,36387967,MYH9,ENSG00000100345.23,-,348.19110107421875
23440,chr8,124539088,TATDN1,ENSG00000147687.19,-,348.30517578125
25188,chr9,110256507,TXN,ENSG00000136810.13,-,348.5768737792969
44820,chr19,1104051,GPX4,ENSG00000167468.20,+,349.3789978027344
31180,chr12,6534516,GAPDH,ENSG00000111640.15,+,349.469482421875
43336,chr17,50397504,LRRC59,ENSG00000108829.10,-,349.5917663574219
42254,chr17,1400181,YWHAE,ENSG00000108953.17,-,349.7355651855469
38443,chr16,1959537,NDUFB10,ENSG00000140990.15,+,349.96051025390625
919,chr1,46303697,UQCRH,ENSG00000173660.12,+,350.44158935546875
43921,chr18,3247812,MYL12A,ENSG00000101608.13,+,351.04052734375
2167,chr1,173477334,PRDX6,ENSG00000117592.9,+,351.2244567871094
20577,chr7,10940153,NDUFA4,ENSG00000189043.10,-,351.2578125
27897,chr11,16738646,C11orf58,ENSG00000110696.10,+,351.3258056640625
43838,chr17,81891586,ALYREF,ENSG00000183684.8,-,351.6654357910156
27073,chr10,71851251,PSAP,ENSG00000197746.15,-,352.526611328125
4338,chr1,155173268,KRTCAP2,ENSG00000163463.13,-,352.70709228515625
20877,chr7,56106476,CHCHD2,ENSG00000106153.13,-,352.8673400878906
18155,chr6,31736530,CLIC1,ENSG00000213719.8,-,353.0037536621094
42360,chr17,4948530,PFN1,ENSG00000108518.8,-,354.0045471191406
27625,chr11,809966,RPLP2,ENSG00000177600.9,+,354.4769287109375
38993,chr16,30065776,ALDOA,ENSG00000149925.22,+,355.0429992675781
39159,chr16,56608583,MT2A,ENSG00000125148.7,+,355.0716247558594
